t,semaforoV2_se_—_rojo,semaforoV2_se_—_verde,semaforoV2_se_—_t_restante,boton_pwm_cs_—_salida
255.250,1.0000,0.0000,30.0000,0.0000
255.300,1.0000,0.0000,30.0000,0.0000
255.350,1.0000,0.0000,30.0000,0.0000
255.400,1.0000,0.0000,30.0000,0.0000
255.450,1.0000,0.0000,30.0000,0.0000
255.500,1.0000,0.0000,30.0000,0.0000
255.550,1.0000,0.0000,30.0000,0.0000
255.600,1.0000,0.0000,30.0000,0.0000
255.650,1.0000,0.0000,30.0000,0.0000
255.700,1.0000,0.0000,30.0000,0.0000
255.750,1.0000,0.0000,30.0000,0.0000
255.800,1.0000,0.0000,30.0000,0.0000
255.850,1.0000,0.0000,30.0000,0.0000
255.900,1.0000,0.0000,30.0000,0.0000
255.950,1.0000,0.0000,30.0000,0.0000
256.000,1.0000,0.0000,30.0000,0.0000
256.050,1.0000,0.0000,30.0000,0.0000
256.100,1.0000,0.0000,30.0000,0.0000
256.150,1.0000,0.0000,30.0000,0.0000
256.200,1.0000,0.0000,30.0000,0.0000
256.250,1.0000,0.0000,30.0000,0.0000
256.300,1.0000,0.0000,30.0000,0.0000
256.350,1.0000,0.0000,30.0000,0.0000
256.400,1.0000,0.0000,30.0000,0.0000
256.450,1.0000,0.0000,30.0000,0.0000
256.500,1.0000,0.0000,30.0000,0.0000
256.550,1.0000,0.0000,30.0000,0.0000
256.600,1.0000,0.0000,30.0000,0.0000
256.650,1.0000,0.0000,30.0000,0.0000
256.700,1.0000,0.0000,30.0000,0.0000
256.750,1.0000,0.0000,30.0000,0.0000
256.800,1.0000,0.0000,30.0000,0.0000
256.850,1.0000,0.0000,30.0000,0.0000
256.900,1.0000,0.0000,30.0000,0.0000
256.950,1.0000,0.0000,30.0000,0.0000
257.000,1.0000,0.0000,30.0000,0.0000
257.050,1.0000,0.0000,30.0000,0.0000
257.100,1.0000,0.0000,30.0000,0.0000
257.150,1.0000,0.0000,30.0000,0.0000
257.200,1.0000,0.0000,30.0000,0.0000
257.250,1.0000,0.0000,30.0000,0.0000
257.300,1.0000,0.0000,30.0000,0.0000
257.350,1.0000,0.0000,30.0000,0.0000
257.400,1.0000,0.0000,30.0000,0.0000
257.450,1.0000,0.0000,30.0000,0.0000
257.500,1.0000,0.0000,30.0000,0.0000
257.550,1.0000,0.0000,30.0000,0.0000
257.600,1.0000,0.0000,30.0000,0.0000
257.650,1.0000,0.0000,30.0000,0.0000
257.700,1.0000,0.0000,30.0000,0.0000
257.750,1.0000,0.0000,30.0000,0.0000
257.800,1.0000,0.0000,30.0000,0.0000
257.850,1.0000,0.0000,30.0000,0.0000
257.900,1.0000,0.0000,30.0000,0.0000
257.950,1.0000,0.0000,30.0000,0.0000
258.000,1.0000,0.0000,30.0000,0.0000
258.050,1.0000,0.0000,30.0000,0.0000
258.100,1.0000,0.0000,30.0000,0.0000
258.150,1.0000,0.0000,30.0000,0.0000
258.200,1.0000,0.0000,30.0000,0.0000
258.250,1.0000,0.0000,30.0000,0.0000
258.300,1.0000,0.0000,30.0000,0.0000
258.350,1.0000,0.0000,30.0000,0.0000
258.400,1.0000,0.0000,30.0000,0.0000
258.450,1.0000,0.0000,30.0000,0.0000
258.500,1.0000,0.0000,30.0000,0.0000
258.550,1.0000,0.0000,30.0000,0.0000
258.600,1.0000,0.0000,30.0000,0.0000
258.650,1.0000,0.0000,30.0000,0.0000
258.700,1.0000,0.0000,30.0000,0.0000
258.750,1.0000,0.0000,30.0000,0.0000
258.800,1.0000,0.0000,30.0000,0.0000
258.850,1.0000,0.0000,30.0000,0.0000
258.900,1.0000,0.0000,30.0000,0.0000
258.950,1.0000,0.0000,30.0000,0.0000
259.000,1.0000,0.0000,30.0000,0.0000
259.050,1.0000,0.0000,30.0000,0.0000
259.100,1.0000,0.0000,30.0000,0.0000
259.150,1.0000,0.0000,30.0000,0.0000
259.200,1.0000,0.0000,30.0000,0.0000
259.250,1.0000,0.0000,30.0000,0.0000
259.300,1.0000,0.0000,30.0000,0.0000
259.350,1.0000,0.0000,30.0000,0.0000
259.400,1.0000,0.0000,30.0000,0.0000
259.450,1.0000,0.0000,30.0000,0.0000
259.500,1.0000,0.0000,30.0000,0.0000
259.550,1.0000,0.0000,30.0000,0.0000
259.600,1.0000,0.0000,30.0000,0.0000
259.650,1.0000,0.0000,30.0000,0.0000
259.700,1.0000,0.0000,30.0000,0.0000
259.750,1.0000,0.0000,30.0000,0.0000
259.800,1.0000,0.0000,30.0000,0.0000
259.850,1.0000,0.0000,30.0000,0.0000
259.900,1.0000,0.0000,30.0000,0.0000
259.950,1.0000,0.0000,30.0000,0.0000
260.000,1.0000,0.0000,30.0000,0.0000
260.050,1.0000,0.0000,30.0000,0.0000
260.100,1.0000,0.0000,30.0000,0.0000
260.150,1.0000,0.0000,30.0000,0.0000
260.200,1.0000,0.0000,30.0000,0.0000
260.250,1.0000,0.0000,30.0000,0.0000
260.300,1.0000,0.0000,30.0000,0.0000
260.350,1.0000,0.0000,30.0000,0.0000
260.400,1.0000,0.0000,30.0000,0.0000
260.450,1.0000,0.0000,30.0000,0.0000
260.500,1.0000,0.0000,30.0000,0.0000
260.550,1.0000,0.0000,30.0000,0.0000
260.600,1.0000,0.0000,30.0000,0.0000
260.650,1.0000,0.0000,30.0000,0.0000
260.700,1.0000,0.0000,30.0000,0.0000
260.750,1.0000,0.0000,30.0000,0.0000
260.800,1.0000,0.0000,30.0000,0.0000
260.850,1.0000,0.0000,30.0000,0.0000
260.900,1.0000,0.0000,30.0000,0.0000
260.950,1.0000,0.0000,30.0000,0.0000
261.000,1.0000,0.0000,30.0000,0.0000
261.050,1.0000,0.0000,30.0000,0.0000
261.100,1.0000,0.0000,30.0000,0.0000
261.150,1.0000,0.0000,30.0000,0.0000
261.200,1.0000,0.0000,30.0000,0.0000
261.250,1.0000,0.0000,30.0000,0.0000
261.300,1.0000,0.0000,30.0000,0.0000
261.350,1.0000,0.0000,30.0000,0.0000
261.400,1.0000,0.0000,30.0000,0.0000
261.450,1.0000,0.0000,30.0000,0.0000
261.500,1.0000,0.0000,30.0000,0.0000
261.550,1.0000,0.0000,30.0000,0.0000
261.600,1.0000,0.0000,30.0000,0.0000
261.650,1.0000,0.0000,30.0000,0.0000
261.700,1.0000,0.0000,30.0000,0.0000
261.750,1.0000,0.0000,30.0000,0.0000
261.800,1.0000,0.0000,30.0000,0.0000
261.850,1.0000,0.0000,30.0000,0.0000
261.900,1.0000,0.0000,30.0000,0.0000
261.950,1.0000,0.0000,30.0000,0.0000
262.000,1.0000,0.0000,30.0000,0.0000
262.050,1.0000,0.0000,30.0000,0.0000
262.100,1.0000,0.0000,30.0000,0.0000
262.150,1.0000,0.0000,30.0000,0.0000
262.200,1.0000,0.0000,30.0000,0.0000
262.250,1.0000,0.0000,30.0000,0.0000
262.300,1.0000,0.0000,30.0000,0.0000
262.350,1.0000,0.0000,30.0000,0.0000
262.400,1.0000,0.0000,30.0000,0.0000
262.450,1.0000,0.0000,30.0000,0.0000
262.500,1.0000,0.0000,30.0000,0.0000
262.550,1.0000,0.0000,30.0000,0.0000
262.600,1.0000,0.0000,30.0000,0.0000
262.650,1.0000,0.0000,30.0000,0.0000
262.700,1.0000,0.0000,30.0000,0.0000
262.750,1.0000,0.0000,30.0000,0.0000
262.800,1.0000,0.0000,30.0000,0.0000
262.850,1.0000,0.0000,30.0000,0.0000
262.900,1.0000,0.0000,30.0000,0.0000
262.950,1.0000,0.0000,30.0000,0.0000
263.000,1.0000,0.0000,30.0000,0.0000
263.050,1.0000,0.0000,30.0000,0.0000
263.100,1.0000,0.0000,30.0000,0.0000
263.150,1.0000,0.0000,30.0000,0.0000
263.200,1.0000,0.0000,30.0000,0.0000
263.250,1.0000,0.0000,30.0000,0.0000
263.300,1.0000,0.0000,30.0000,0.0000
263.350,1.0000,0.0000,30.0000,0.0000
263.400,1.0000,0.0000,30.0000,0.0000
263.450,1.0000,0.0000,30.0000,0.0000
263.500,1.0000,0.0000,30.0000,0.0000
263.550,1.0000,0.0000,30.0000,0.0000
263.600,1.0000,0.0000,30.0000,0.0000
263.650,1.0000,0.0000,30.0000,0.0000
263.700,1.0000,0.0000,30.0000,0.0000
263.750,1.0000,0.0000,30.0000,0.0000
263.800,1.0000,0.0000,30.0000,0.0000
263.850,1.0000,0.0000,30.0000,0.0000
263.900,1.0000,0.0000,30.0000,0.0000
263.950,1.0000,0.0000,30.0000,0.0000
264.000,1.0000,0.0000,30.0000,0.0000
264.050,1.0000,0.0000,30.0000,0.0000
264.100,1.0000,0.0000,30.0000,0.0000
264.150,1.0000,0.0000,30.0000,0.0000
264.200,1.0000,0.0000,30.0000,0.0000
264.250,1.0000,0.0000,30.0000,0.0000
264.300,1.0000,0.0000,30.0000,0.0000
264.350,1.0000,0.0000,30.0000,0.0000
264.400,1.0000,0.0000,30.0000,0.0000
264.450,1.0000,0.0000,30.0000,0.0000
264.500,1.0000,0.0000,30.0000,0.0000
264.550,1.0000,0.0000,30.0000,0.0000
264.600,1.0000,0.0000,30.0000,0.0000
264.650,1.0000,0.0000,30.0000,0.0000
264.700,1.0000,0.0000,30.0000,0.0000
264.750,1.0000,0.0000,30.0000,0.0000
264.800,1.0000,0.0000,30.0000,0.0000
264.850,1.0000,0.0000,30.0000,0.0000
264.900,1.0000,0.0000,30.0000,0.0000
264.950,1.0000,0.0000,30.0000,0.0000
265.000,1.0000,0.0000,30.0000,0.0000
265.050,0.0000,1.0000,15.0000,0.0000
265.100,0.0000,1.0000,15.0000,0.0000
265.150,0.0000,1.0000,15.0000,0.0000
265.200,0.0000,1.0000,15.0000,0.0000
265.250,0.0000,1.0000,15.0000,0.0000
265.300,0.0000,1.0000,15.0000,0.0000
265.350,0.0000,1.0000,15.0000,0.0000
265.400,0.0000,1.0000,15.0000,0.0000
265.450,0.0000,1.0000,15.0000,0.0000
265.500,0.0000,1.0000,15.0000,0.0000
265.550,0.0000,1.0000,15.0000,0.0000
265.600,0.0000,1.0000,15.0000,0.0000
265.650,0.0000,1.0000,15.0000,0.0000
265.700,0.0000,1.0000,15.0000,0.0000
265.750,0.0000,1.0000,15.0000,0.0000
265.800,0.0000,1.0000,15.0000,0.0000
265.850,0.0000,1.0000,15.0000,0.0000
265.900,0.0000,1.0000,15.0000,0.0000
265.950,0.0000,1.0000,15.0000,0.0000
266.000,0.0000,1.0000,15.0000,0.0000
266.050,0.0000,1.0000,15.0000,0.0000
266.100,0.0000,1.0000,15.0000,0.0000
266.150,0.0000,1.0000,15.0000,0.0000
266.200,0.0000,1.0000,15.0000,0.0000
266.250,0.0000,1.0000,15.0000,0.0000
266.300,0.0000,1.0000,15.0000,0.0000
266.350,0.0000,1.0000,15.0000,0.0000
266.400,0.0000,1.0000,15.0000,0.0000
266.450,0.0000,1.0000,15.0000,0.0000
266.500,0.0000,1.0000,15.0000,0.0000
266.550,0.0000,1.0000,15.0000,0.0000
266.600,0.0000,1.0000,15.0000,0.0000
266.650,0.0000,1.0000,15.0000,0.0000
266.700,0.0000,1.0000,15.0000,0.0000
266.750,0.0000,1.0000,15.0000,0.0000
266.800,0.0000,1.0000,15.0000,0.0000
266.850,0.0000,1.0000,15.0000,0.0000
266.900,0.0000,1.0000,15.0000,0.0000
266.950,0.0000,1.0000,15.0000,0.0000
267.000,0.0000,1.0000,15.0000,0.0000
267.050,0.0000,1.0000,15.0000,0.0000
267.100,0.0000,1.0000,15.0000,0.0000
267.150,0.0000,1.0000,15.0000,0.0000
267.200,0.0000,1.0000,15.0000,0.0000
267.250,0.0000,1.0000,15.0000,0.0000
267.300,0.0000,1.0000,15.0000,0.0000
267.350,0.0000,1.0000,15.0000,0.0000
267.400,0.0000,1.0000,15.0000,0.0000
267.450,0.0000,1.0000,15.0000,0.0000
267.500,0.0000,1.0000,15.0000,0.0000
267.550,0.0000,1.0000,15.0000,0.0000
267.600,0.0000,1.0000,15.0000,0.0000
267.650,0.0000,1.0000,15.0000,0.0000
267.700,0.0000,1.0000,15.0000,0.0000
267.750,0.0000,1.0000,15.0000,0.0000
267.800,0.0000,1.0000,15.0000,0.0000
267.850,0.0000,1.0000,15.0000,0.0000
267.900,0.0000,1.0000,15.0000,0.0000
267.950,0.0000,1.0000,15.0000,0.0000
268.000,0.0000,1.0000,15.0000,0.0000
268.050,0.0000,1.0000,15.0000,0.0000
268.100,0.0000,1.0000,15.0000,0.0000
268.150,0.0000,1.0000,15.0000,0.0000
268.200,0.0000,1.0000,15.0000,0.0000
268.250,0.0000,1.0000,15.0000,0.0000
268.300,0.0000,1.0000,15.0000,0.0000
268.350,0.0000,1.0000,15.0000,0.0000
268.400,0.0000,1.0000,15.0000,0.0000
268.450,0.0000,1.0000,15.0000,0.0000
268.500,0.0000,1.0000,15.0000,0.0000
268.550,0.0000,1.0000,15.0000,0.0000
268.600,0.0000,1.0000,15.0000,0.0000
268.650,0.0000,1.0000,15.0000,0.0000
268.700,0.0000,1.0000,15.0000,0.0000
268.750,0.0000,1.0000,15.0000,0.0000
268.800,0.0000,1.0000,15.0000,0.0000
268.850,0.0000,1.0000,15.0000,0.0000
268.900,0.0000,1.0000,15.0000,0.0000
268.950,0.0000,1.0000,15.0000,0.0000
269.000,0.0000,1.0000,15.0000,0.0000
269.050,0.0000,1.0000,15.0000,0.0000
269.100,0.0000,1.0000,15.0000,0.0000
269.150,0.0000,1.0000,15.0000,0.0000
269.200,0.0000,1.0000,15.0000,0.0000
269.250,0.0000,1.0000,15.0000,0.0000
269.300,0.0000,1.0000,15.0000,0.0000
269.350,0.0000,1.0000,15.0000,0.0000
269.400,0.0000,1.0000,15.0000,0.0000
269.450,0.0000,1.0000,15.0000,0.0000
269.500,0.0000,1.0000,15.0000,0.0000
269.550,0.0000,1.0000,15.0000,0.0000
269.600,0.0000,1.0000,15.0000,0.0000
269.650,0.0000,1.0000,15.0000,0.0000
269.700,0.0000,1.0000,15.0000,0.0000
269.750,0.0000,1.0000,15.0000,0.0000
269.800,0.0000,1.0000,15.0000,0.0000
269.850,0.0000,1.0000,15.0000,0.0000
269.900,0.0000,1.0000,15.0000,0.0000
269.950,0.0000,1.0000,15.0000,0.0000
270.000,0.0000,1.0000,15.0000,0.0000
270.050,0.0000,1.0000,15.0000,0.0000
270.100,0.0000,1.0000,15.0000,0.0000
270.150,0.0000,1.0000,15.0000,0.0000
270.200,0.0000,1.0000,15.0000,0.0000
270.250,0.0000,1.0000,15.0000,0.0000
270.300,0.0000,1.0000,15.0000,0.0000
270.350,0.0000,1.0000,15.0000,0.0000
270.400,0.0000,1.0000,15.0000,0.0000
270.450,0.0000,1.0000,15.0000,0.0000
270.500,0.0000,1.0000,15.0000,0.0000
270.550,0.0000,1.0000,15.0000,0.0000
270.600,0.0000,1.0000,15.0000,0.0000
270.650,0.0000,1.0000,15.0000,0.0000
270.700,0.0000,1.0000,15.0000,0.0000
270.750,0.0000,1.0000,15.0000,0.0000
270.800,0.0000,1.0000,15.0000,0.0000
270.850,0.0000,1.0000,15.0000,0.0000
270.900,0.0000,1.0000,15.0000,0.0000
270.950,0.0000,1.0000,15.0000,0.0000
271.000,0.0000,1.0000,15.0000,0.0000
271.050,0.0000,1.0000,15.0000,0.0000
271.100,0.0000,1.0000,15.0000,0.0000
271.150,0.0000,1.0000,15.0000,0.0000
271.200,0.0000,1.0000,15.0000,0.0000
271.250,0.0000,1.0000,15.0000,0.0000
271.300,0.0000,1.0000,15.0000,0.0000
271.350,0.0000,1.0000,15.0000,0.0000
271.400,0.0000,1.0000,15.0000,0.0000
271.450,0.0000,1.0000,15.0000,0.0000
271.500,0.0000,1.0000,15.0000,0.0000
271.550,0.0000,1.0000,15.0000,0.0000
271.600,0.0000,1.0000,15.0000,0.0000
271.650,0.0000,1.0000,15.0000,0.0000
271.700,0.0000,1.0000,15.0000,0.0000
271.750,0.0000,1.0000,15.0000,0.0000
271.800,0.0000,1.0000,15.0000,0.0000
271.850,0.0000,1.0000,15.0000,0.0000
271.900,0.0000,1.0000,15.0000,0.0000
271.950,0.0000,1.0000,15.0000,0.0000
272.000,0.0000,1.0000,15.0000,0.0000
272.050,0.0000,1.0000,15.0000,0.0000
272.100,0.0000,1.0000,15.0000,0.0000
272.150,0.0000,1.0000,15.0000,0.0000
272.200,0.0000,1.0000,15.0000,0.0000
272.250,0.0000,1.0000,15.0000,0.0000
272.300,0.0000,1.0000,15.0000,0.0000
272.350,0.0000,1.0000,15.0000,0.0000
272.400,0.0000,1.0000,15.0000,0.0000
272.450,0.0000,1.0000,15.0000,0.0000
272.500,0.0000,1.0000,15.0000,0.0000
272.550,0.0000,1.0000,15.0000,0.0000
272.600,0.0000,1.0000,15.0000,0.0000
272.650,0.0000,1.0000,15.0000,0.0000
272.700,0.0000,1.0000,15.0000,0.0000
272.750,0.0000,1.0000,15.0000,0.0000
272.800,0.0000,1.0000,15.0000,0.0000
272.850,0.0000,1.0000,15.0000,0.0000
272.900,0.0000,1.0000,15.0000,0.0000
272.950,0.0000,1.0000,15.0000,0.0000
273.000,0.0000,1.0000,15.0000,0.0000
273.050,0.0000,1.0000,15.0000,0.0000
273.100,0.0000,1.0000,15.0000,0.0000
273.150,0.0000,1.0000,15.0000,0.0000
273.200,0.0000,1.0000,15.0000,0.0000
273.250,0.0000,1.0000,15.0000,0.0000
273.300,0.0000,1.0000,15.0000,0.0000
273.350,0.0000,1.0000,15.0000,0.0000
273.400,0.0000,1.0000,15.0000,0.0000
273.450,0.0000,1.0000,15.0000,0.0000
273.500,0.0000,1.0000,15.0000,0.0000
273.550,0.0000,1.0000,15.0000,0.0000
273.600,0.0000,1.0000,15.0000,0.0000
273.650,0.0000,1.0000,15.0000,0.0000
273.700,0.0000,1.0000,15.0000,0.0000
273.750,0.0000,1.0000,15.0000,0.0000
273.800,0.0000,1.0000,15.0000,0.0000
273.850,0.0000,1.0000,15.0000,0.0000
273.900,0.0000,1.0000,15.0000,0.0000
273.950,0.0000,1.0000,15.0000,0.0000
274.000,0.0000,1.0000,15.0000,0.0000
274.050,0.0000,1.0000,15.0000,0.0000
274.100,0.0000,1.0000,15.0000,0.0000
274.150,0.0000,1.0000,15.0000,0.0000
274.200,0.0000,1.0000,15.0000,0.0000
274.250,0.0000,1.0000,15.0000,0.0000
274.300,0.0000,1.0000,15.0000,0.0000
274.350,0.0000,1.0000,15.0000,0.0000
274.400,0.0000,1.0000,15.0000,0.0000
274.450,0.0000,1.0000,15.0000,0.0000
274.500,0.0000,1.0000,15.0000,0.0000
274.550,0.0000,1.0000,15.0000,0.0000
274.600,0.0000,1.0000,15.0000,0.0000
274.650,0.0000,1.0000,15.0000,0.0000
274.700,0.0000,1.0000,15.0000,0.0000
274.750,0.0000,1.0000,15.0000,0.0000
274.800,0.0000,1.0000,15.0000,0.0000
274.850,0.0000,1.0000,15.0000,0.0000
274.900,0.0000,1.0000,15.0000,0.0000
274.950,0.0000,1.0000,15.0000,0.0000
275.000,0.0000,1.0000,15.0000,0.0000
275.050,0.0000,1.0000,15.0000,0.0000
275.100,0.0000,1.0000,15.0000,0.0000
275.150,0.0000,1.0000,15.0000,0.0000
275.200,0.0000,1.0000,15.0000,0.0000
275.250,0.0000,1.0000,15.0000,0.0000
275.300,0.0000,1.0000,15.0000,0.0000
275.350,0.0000,1.0000,15.0000,0.0000
275.400,0.0000,1.0000,15.0000,0.0000
275.450,0.0000,1.0000,15.0000,0.0000
275.500,0.0000,1.0000,15.0000,0.0000
275.550,0.0000,1.0000,15.0000,0.0000
275.600,0.0000,1.0000,15.0000,0.0000
275.650,0.0000,1.0000,15.0000,0.0000
275.700,0.0000,1.0000,15.0000,0.0000
275.750,0.0000,1.0000,15.0000,0.0000
275.800,0.0000,1.0000,15.0000,0.0000
275.850,0.0000,1.0000,15.0000,0.0000
275.900,0.0000,1.0000,15.0000,0.0000
275.950,0.0000,1.0000,15.0000,0.0000
276.000,0.0000,1.0000,15.0000,0.0000
276.050,0.0000,1.0000,15.0000,0.0000
276.100,0.0000,1.0000,15.0000,0.0000
276.150,0.0000,1.0000,15.0000,0.0000
276.200,0.0000,1.0000,15.0000,0.0000
276.250,0.0000,1.0000,15.0000,0.0000
276.300,0.0000,1.0000,15.0000,0.0000
276.350,0.0000,1.0000,15.0000,0.0000
276.400,0.0000,1.0000,15.0000,0.0000
276.450,0.0000,1.0000,15.0000,0.0000
276.500,0.0000,1.0000,15.0000,0.0000
276.550,0.0000,1.0000,15.0000,0.0000
276.600,0.0000,1.0000,15.0000,0.0000
276.650,0.0000,1.0000,15.0000,0.0000
276.700,0.0000,1.0000,15.0000,0.0000
276.750,0.0000,1.0000,15.0000,0.0000
276.800,0.0000,1.0000,15.0000,0.0000
276.850,0.0000,1.0000,15.0000,0.0000
276.900,0.0000,1.0000,15.0000,0.0000
276.950,0.0000,1.0000,15.0000,0.0000
277.000,0.0000,1.0000,15.0000,0.0000
277.050,0.0000,1.0000,15.0000,0.0000
277.100,0.0000,1.0000,15.0000,0.0000
277.150,0.0000,1.0000,15.0000,0.0000
277.200,0.0000,1.0000,15.0000,0.0000
277.250,0.0000,1.0000,15.0000,0.0000
277.300,0.0000,1.0000,15.0000,0.0000
277.350,0.0000,1.0000,15.0000,0.0000
277.400,0.0000,1.0000,15.0000,0.0000
277.450,0.0000,1.0000,15.0000,0.0000
277.500,0.0000,1.0000,15.0000,0.0000
277.550,0.0000,1.0000,15.0000,0.0000
277.600,0.0000,1.0000,15.0000,0.0000
277.650,0.0000,1.0000,15.0000,0.0000
277.700,0.0000,1.0000,15.0000,0.0000
277.750,0.0000,1.0000,15.0000,0.0000
277.800,0.0000,1.0000,15.0000,0.0000
277.850,0.0000,1.0000,15.0000,0.0000
277.900,0.0000,1.0000,15.0000,0.0000
277.950,0.0000,1.0000,15.0000,0.0000
278.000,0.0000,1.0000,15.0000,0.0000
278.050,0.0000,1.0000,15.0000,0.0000
278.100,0.0000,1.0000,15.0000,0.0000
278.150,0.0000,1.0000,15.0000,0.0000
278.200,0.0000,1.0000,15.0000,0.0000
278.250,0.0000,1.0000,15.0000,0.0000
278.300,0.0000,1.0000,15.0000,0.0000
278.350,0.0000,1.0000,15.0000,0.0000
278.400,0.0000,1.0000,15.0000,0.0000
278.450,0.0000,1.0000,15.0000,0.0000
278.500,0.0000,1.0000,15.0000,0.0000
278.550,0.0000,1.0000,15.0000,0.0000
278.600,0.0000,1.0000,15.0000,0.0000
278.650,0.0000,1.0000,15.0000,0.0000
278.700,0.0000,1.0000,15.0000,0.0000
278.750,0.0000,1.0000,15.0000,0.0000
278.800,0.0000,1.0000,15.0000,0.0000
278.850,0.0000,1.0000,15.0000,0.0000
278.900,0.0000,1.0000,15.0000,0.0000
278.950,0.0000,1.0000,15.0000,0.0000
279.000,0.0000,1.0000,15.0000,0.0000
279.050,0.0000,1.0000,15.0000,0.0000
279.100,0.0000,1.0000,15.0000,0.0000
279.150,0.0000,1.0000,15.0000,0.0000
279.200,0.0000,1.0000,15.0000,0.0000
279.250,0.0000,1.0000,15.0000,0.0000
279.300,0.0000,1.0000,15.0000,0.0000
279.350,0.0000,1.0000,15.0000,0.0000
279.400,0.0000,1.0000,15.0000,0.0000
279.450,0.0000,1.0000,15.0000,0.0000
279.500,0.0000,1.0000,15.0000,0.0000
279.550,0.0000,1.0000,15.0000,0.0000
279.600,0.0000,1.0000,15.0000,0.0000
279.650,0.0000,1.0000,15.0000,0.0000
279.700,0.0000,1.0000,15.0000,0.0000
279.750,0.0000,1.0000,15.0000,0.0000
279.800,0.0000,1.0000,15.0000,0.0000
279.850,0.0000,1.0000,15.0000,0.0000
279.900,0.0000,1.0000,15.0000,0.0000
279.950,0.0000,1.0000,15.0000,0.0000
280.000,0.0000,1.0000,15.0000,0.0000
280.050,1.0000,0.0000,30.0000,0.0000
280.100,1.0000,0.0000,30.0000,0.0000
280.150,1.0000,0.0000,30.0000,0.0000
280.200,1.0000,0.0000,30.0000,0.0000
280.250,1.0000,0.0000,30.0000,0.0000
280.300,1.0000,0.0000,30.0000,0.0000
280.350,1.0000,0.0000,30.0000,0.0000
280.400,1.0000,0.0000,30.0000,0.0000
280.450,1.0000,0.0000,30.0000,0.0000
280.500,1.0000,0.0000,30.0000,0.0000
280.550,1.0000,0.0000,30.0000,0.0000
280.600,1.0000,0.0000,30.0000,0.0000
280.650,1.0000,0.0000,30.0000,0.0000
280.700,1.0000,0.0000,30.0000,0.0000
280.750,1.0000,0.0000,30.0000,0.0000
280.800,1.0000,0.0000,30.0000,0.0000
280.850,1.0000,0.0000,30.0000,0.0000
280.900,1.0000,0.0000,30.0000,0.0000
280.950,1.0000,0.0000,30.0000,0.0000
281.000,1.0000,0.0000,30.0000,0.0000
281.050,1.0000,0.0000,30.0000,0.0000
281.100,1.0000,0.0000,30.0000,0.0000
281.150,1.0000,0.0000,30.0000,0.0000
281.200,1.0000,0.0000,30.0000,0.0000
281.250,1.0000,0.0000,30.0000,0.0000
281.300,1.0000,0.0000,30.0000,0.0000
281.350,1.0000,0.0000,30.0000,0.0000
281.400,1.0000,0.0000,30.0000,0.0000
281.450,1.0000,0.0000,30.0000,0.0000
281.500,1.0000,0.0000,30.0000,0.0000
281.550,1.0000,0.0000,30.0000,0.0000
281.600,1.0000,0.0000,30.0000,0.0000
281.650,1.0000,0.0000,30.0000,0.0000
281.700,1.0000,0.0000,30.0000,0.0000
281.750,1.0000,0.0000,30.0000,0.0000
281.800,1.0000,0.0000,30.0000,0.0000
281.850,1.0000,0.0000,30.0000,0.0000
281.900,1.0000,0.0000,30.0000,0.0000
281.950,1.0000,0.0000,30.0000,0.0000
282.000,1.0000,0.0000,30.0000,0.0000
282.050,1.0000,0.0000,30.0000,0.0000
282.100,1.0000,0.0000,30.0000,0.0000
282.150,1.0000,0.0000,30.0000,0.0000
282.200,1.0000,0.0000,30.0000,0.0000
282.250,1.0000,0.0000,30.0000,0.0000
282.300,1.0000,0.0000,30.0000,0.0000
282.350,1.0000,0.0000,30.0000,0.0000
282.400,1.0000,0.0000,30.0000,0.0000
282.450,1.0000,0.0000,30.0000,0.0000
282.500,1.0000,0.0000,30.0000,0.0000
282.550,1.0000,0.0000,30.0000,0.0000
282.600,1.0000,0.0000,30.0000,0.0000
282.650,1.0000,0.0000,30.0000,0.0000
282.700,1.0000,0.0000,30.0000,0.0000
282.750,1.0000,0.0000,30.0000,0.0000
282.800,1.0000,0.0000,30.0000,0.0000
282.850,1.0000,0.0000,30.0000,0.0000
282.900,1.0000,0.0000,30.0000,0.0000
282.950,1.0000,0.0000,30.0000,0.0000
283.000,1.0000,0.0000,30.0000,0.0000
283.050,1.0000,0.0000,30.0000,0.0000
283.100,1.0000,0.0000,30.0000,0.0000
283.150,1.0000,0.0000,30.0000,0.0000
283.200,1.0000,0.0000,30.0000,0.0000
283.250,1.0000,0.0000,30.0000,0.0000
283.300,1.0000,0.0000,30.0000,0.0000
283.350,1.0000,0.0000,30.0000,0.0000
283.400,1.0000,0.0000,30.0000,0.0000
283.450,1.0000,0.0000,30.0000,0.0000
283.500,1.0000,0.0000,30.0000,0.0000
283.550,1.0000,0.0000,30.0000,0.0000
283.600,1.0000,0.0000,30.0000,0.0000
283.650,1.0000,0.0000,30.0000,0.0000
283.700,1.0000,0.0000,30.0000,0.0000
283.750,1.0000,0.0000,30.0000,0.0000
283.800,1.0000,0.0000,30.0000,0.0000
283.850,1.0000,0.0000,30.0000,0.0000
283.900,1.0000,0.0000,30.0000,0.0000
283.950,1.0000,0.0000,30.0000,0.0000
284.000,1.0000,0.0000,30.0000,0.0000
284.050,1.0000,0.0000,30.0000,0.0000
284.100,1.0000,0.0000,30.0000,0.0000
284.150,1.0000,0.0000,30.0000,0.0000
284.200,1.0000,0.0000,30.0000,0.0000
